P,Q,R,S
0.006213464540816412,0.16402839484106607,0.705021969679545,0.1301581586175737
0.283380380480523,0.34171786593884,0.5570643910377548,0.16449154731959176
0.7997305322025474,0.6682473162915972,0.5873525178880064,0.2890345841530016
0.7317607801873744,0.7680271413853104,0.4536544939826387,0.3612060340996174
0.533711982128197,0.4718732735415322,0.710041393043123,0.2634837089144147
0.4868411088055911,0.48046473242614185,0.6339447227585809,0.18800943684268753
0.5646407539404141,0.542470307444971,0.5137698860634534,0.20341765074924908
0.5157212993470862,0.4261286091629206,0.8878368825147747,0.3763061586514179
0.3205581963025974,0.3582125379733918,0.6725573276242867,0.2428098263774512
0.2847000392500368,0.42234859014884524,0.5707911050335007,0.13890974162042122
0.2054583502143873,0.23551142459472232,0.6620364506546877,0.1214303901918593
0.6151258625041854,0.5312865018009539,0.7458959681976846,0.23271839179181333
0.40106005443712595,0.3669355105167642,0.5828169913491463,0.24458504291267313
0.16597844154911887,0.38522917834017933,0.35988917716711455,0.2747453012781543
0.8077661898494278,0.7967202067082504,0.3973062992129897,0.38072518069538114
0.7716258711511623,0.7222616185514757,0.5318383619708817,0.32862395102841946
0.8894195996839008,0.721900209961804,0.5528107880781828,0.341957356234664
0.9145694929242704,0.8155591578308767,0.5348945567552476,0.39175738746771377
0.9803944044167557,0.8217020941108168,0.3902930553508045,0.44250426700348866
0.8478115679943005,0.6882237482270932,0.791998166177069,0.3740503780980126
0.42681879533419975,0.47107373700453137,0.5047389200695824,0.24201062964632078
0.7978840165037259,0.6234121780684957,0.5408223908532,0.31330049517531694
0.018588166325437715,0.1729384538636106,0.44568001148604247,0.12596296823798497
0.9164349472104658,0.6173783663437362,0.8302464353649839,0.3818813953637832
0.4081301154006057,0.49870689610995744,0.5430010305920995,0.20376258220060517
0.5239150556633311,0.5686571894439177,0.3970724835826319,0.2207419211815286
0.9815305934283899,0.6122299056574672,0.6087529977981777,0.22756196818172922
0.7591573808845375,0.6479462988374736,0.512268696792447,0.2251799249882444
0.8824854883080421,0.7374305881537377,0.43465024972237293,0.3698983649297886
0.7364763388505535,0.6779720345138174,0.49526541458407414,0.2672667049281615
0.30359479978704446,0.4011851455981932,0.5354089385151622,0.16498431412245165
0.9735041952285481,0.8083569067474405,0.22370883682797288,0.5675423123043364
0.7371465064021795,0.5706484195646432,0.4870127536648132,0.24137818537629405
0.06543009747711993,0.21003573553839253,0.809804180080407,0.26423410044437046
0.13467197026478087,0.3904765361689685,0.5639106529459829,0.21064586677077382
0.36828807872522157,0.5773716824658728,0.393327018423806,0.27855281799209003
0.305481271787514,0.3343100340159847,0.6159697025348273,0.10576992649903826
0.12767460012798648,0.33737090591053803,0.6704520946206589,0.11471350156628901
0.06994066132596051,0.5166049542123239,0.31008601981408823,0.4233810953076488
0.2843294834241974,0.5364092270783477,0.37725525476397315,0.2654759157792954
0.31790925018699445,0.3479928570858689,0.44404508898115097,0.2087935504918528
0.7367131878495294,0.6801934998250507,0.596711631483108,0.33150889245931314
0.5246894003774208,0.4295854314620461,0.5403430317295178,0.15145525063988408
0.31589581839697817,0.5251597719733208,0.4414385341149937,0.18292436900762915
0.463454021935656,0.37843016403526464,0.5414506696075181,0.1765342170318119
0.9573401200082542,0.90550823065744,0.35719343299787876,0.4717782100037646
0.19711741075387426,0.21037314717878622,0.566455087983229,0.08620073693435404
0.4445215472311592,0.35381092082530263,0.7966687905757797,0.23400677355077143
0.02367095808888154,0.24832706353787815,0.585991127070247,0.05630438265426836
0.7477824338543316,0.6119172994203153,0.5651601790497512,0.29595187724423466
0.45736438313426153,0.49887150673874,0.5685423664582565,0.20481087122100075
0.5331862554176191,0.4843390637515119,0.6616470186129836,0.2380743218153582
0.3869784330919364,0.4556663882400888,0.7057426062481901,0.1891605281942517
0.619485743980149,0.5894525217178697,0.4828842417201665,0.1981658508967871
0.1788559420151602,0.24232805366870075,0.5332028315314369,0.08867336897797802
0.4638377808929762,0.6582451215414792,0.4823022996789779,0.3358117114717132
0.7893361237462347,0.6908854854955051,0.38815579291364943,0.3596938009418368
0.7790899274134501,0.6838191988558413,0.4631985755759952,0.344001996274028
0.13167258536445767,0.3966363000330454,0.3376725887189431,0.25705954036780504
0.9759888396056617,0.9207574797604892,0.28631411647817395,0.6150243929673475
0.6692088514225658,0.4027036652070172,0.8246628103003735,0.3010804647508978
0.3853889826894667,0.4064950057379966,0.5271530519537823,0.1829917031268719
0.6562219994642035,0.6419094583653624,0.4825555571463509,0.2701136120497278
0.23872307643666282,0.38928044987377974,0.3805973772556963,0.25284263190984857
0.07675230886659658,0.10088792678286443,0.6566177842702565,0.07563543353178209
0.17476574765395833,0.3945051430531068,0.5653439831781457,0.18759399905333546
0.7229781389646814,0.6943820909213819,0.4957796891848441,0.3639292940433222
0.9383723511654274,0.6694077030937848,0.5810999931980625,0.2088596899650949
0.08660096839222575,0.20363202172362996,0.5832627926375054,0.08702270638381442
0.7517770355813732,0.7049684279091268,0.47261147052938474,0.32744860194504805
0.6348247929160609,0.6103667304714816,0.6491132314778576,0.31679010899450966
0.3847041996162307,0.544591460826143,0.5018462671687267,0.33918037909717014
0.8513289943847591,0.7089439533299275,0.49641925108984897,0.3485723981104884
0.9803888071890666,0.7398751648319242,0.6395718112301239,0.38073652793644946
0.171323635869356,0.39353618390243705,0.6217084271774468,0.11155183876291314
0.1838971621284713,0.20330531269674196,0.7339280657447673,0.1981022387185669
0.1320934054440726,0.1123564121821316,0.7673710877007224,0.17312019957099267
0.5588877436638099,0.6049736200522501,0.553307452668468,0.2818187065777529
0.7092003527555134,0.42183909391810437,1.0,0.5293194221074194
0.20867661818202252,0.35393255790383177,0.5697146203936818,0.17424505755350006
0.6852741070641439,0.5371257942262215,0.6569203348936935,0.2274588871729054
0.6235927660755303,0.4800849204834078,0.7127593618511914,0.18352692415227628
0.24476121422523145,0.28864615865435767,0.7114535255990277,0.19780348415746163
0.04707368850989594,0.3026122799787194,0.5753979040585528,0.12389855419298887
0.10518883986643321,0.32326099991970725,0.5603712724234504,0.1290355018310211
0.1307407092430439,0.23523596018641832,0.7306054085480234,0.13963437918993296
0.4911692756722354,0.539609179252615,0.37976163296031673,0.34884937696910967
0.7097757683905772,0.587634122576453,0.5027795195787171,0.23646101208603973
0.5364436057118526,0.43716286454840614,0.5925231340242487,0.09888860327145746
0.6726792876022589,0.5416655046729839,0.6611050293224717,0.2708980092971576
0.2609853751336359,0.2902616875215799,0.6365922293339398,0.1621329033289316
0.23411801042500097,0.22024654619016384,0.755453413487964,0.2095802466528385
0.23519696488102368,0.27632716498141047,0.7314356552565484,0.1436950046525615
0.3642942750430271,0.5013831735291996,0.5458285392965168,0.2521400676980199
0.187514413200998,0.3654488246136523,0.4862002814672968,0.20181808947477822
0.8670912149250595,0.7753039784352702,0.47180865776373465,0.5004212528466516
0.4497239346232203,0.42826401238718603,0.6440062715294834,0.18450216329688823
0.5983201935044741,0.6170849122612083,0.46303800477862217,0.25762229696379196
0.5345612346436265,0.5254769271226924,0.49289129407861054,0.21911084661673913
0.6280980196001514,0.5665749510662712,0.5827234155410869,0.2001248616069615
0.8363424750397145,0.48617471964121667,0.9488285501885002,0.5637545199036911
0.4526522743695405,0.534899080523189,0.6354315960871249,0.24679021350578534
0.09488010309381782,0.28325112624023985,0.6183252992094945,0.07295147301139922
0.16776131555077692,0.3258426393800229,0.7251936376360278,0.18215831452350725
0.8584294106392231,0.7181503042260458,0.3599751859576633,0.32529485282803144
0.9696555134445125,0.6813540871803467,0.4730277206823715,0.36022364754951003
0.985565935087833,0.7979100800305285,0.5475161284698109,0.3531586979046536
0.9736963678055601,0.6759468412469687,0.7530794776388661,0.36537306194125363
0.6904897800361712,0.4466116384932693,0.6163822938008752,0.24481395709739545
0.42085967473936353,0.49394038915804744,0.49049498574376327,0.2594530464913142
0.7134300967528234,0.7103011305344303,0.3612517217106977,0.37924849070464045
0.12573888091258134,0.43183977471613233,0.3880009722115188,0.23368384712766885
0.3549343988586059,0.43162854149130797,0.5624995038501219,0.2736745883924722
0.49249262442758657,0.5709175530970012,0.3873899024351909,0.25144672370770427
0.36129216438245876,0.4243316743456597,0.45399864853417443,0.13834966527575634
0.09353798492828451,0.17990456325659165,0.7029788593285914,0.192772827890869
0.3823243092262901,0.5103273053339632,0.3976064827104472,0.2640272995395933
0.40640817554221065,0.48113381176947545,0.5970524494436289,0.13273726208789954
0.8617034979846773,0.6666535225134091,0.7139920996309401,0.35899079590927774
0.7349039569305047,0.4790118882925085,0.7599350698232237,0.25036359446481204
0.2064286629057426,0.3374801822847245,0.6814015761213341,0.1598687958944573
0.34563399029930547,0.5094097926876157,0.5206676870701193,0.195858343429339
0.034341909783108984,0.27133386350533983,0.5160744930800185,0.12546450374966628
0.18841311901075183,0.36627723424114245,0.5946069876429835,0.10028323962141314
0.07298979772788024,0.35934178804662464,0.515418372913603,0.16056940458197153
0.9898736805210995,0.7123386250674362,0.507617296217561,0.27005537928024814
0.9559308561216389,0.8666783816105907,0.521337144429262,0.422191566678838
0.2333001939827413,0.3023932259618698,0.6158253894492154,0.22850459398979364
0.9551258610140669,0.8777709001089598,0.4301765950726253,0.48007318714704234
0.2392414823914807,0.5110064145040241,0.36170215467493705,0.2098189932946472
0.22690699989226626,0.38864612687387795,0.49423508819111384,0.18532159279790184
0.5939705570737724,0.5394500498962422,0.5726553857477855,0.15656541994063516
0.3617162912912911,0.3948983263709921,0.6920362687710735,0.22344747116104813
0.09235440157268343,0.4127822782656262,0.3895288002351376,0.1815303802069877
0.5602949362383239,0.5595085909371031,0.5794206834234158,0.19258000066497363
0.7209792104313201,0.784957910930266,0.3798239315094044,0.41930935927533736
0.6408524062716087,0.4986270549852927,0.5646356934780269,0.20135815328602577
0.020435768830054605,0.18122867034883383,0.6661472115475724,0.17933448320391912
0.9484110416328804,0.6633462303057246,0.7199882605707627,0.3432611304768624
0.31063444625744846,0.3435928625975704,0.5836760359431675,0.1558279501354025
0.6619378133768147,0.6928013058836661,0.4473378708203232,0.30689597839153765
0.4410101368097535,0.44991408816589107,0.6776076632280816,0.17021845787302625
0.47936426368926643,0.5667445304745365,0.24417584166326634,0.39292287480757854
0.42833299453069534,0.55053989830035,0.40844300972037345,0.2953744659521823
0.30750153296332045,0.43186716738635994,0.5528835714983665,0.18754314767636382
0.45564724631799264,0.4936485511286125,0.48823605742413057,0.2082856079284865
0.21767054137915812,0.4272663852170623,0.5198470702259151,0.1649520271934928
0.42973646618573663,0.48448790820305976,0.6121470626851433,0.18887782985849272
0.40911621451900154,0.5701722175424782,0.4091563355933657,0.2672095508634966
0.5840891213424406,0.5378013681227312,0.5794922092003751,0.2566000779001868
0.9133598279875087,0.6924252902245018,0.7790254635924123,0.3465575360434887
0.49371267711556893,0.5548100689821194,0.5202146172709968,0.20869271018436825
0.6810596677345544,0.6080912712746691,0.5512322644869443,0.2217660461322417
0.6600642547039988,0.5401004554206879,0.6346899743481276,0.26283763073719624
0.7474933076155594,0.5552986058869198,0.5960558801612591,0.1877469187918869
0.62525611416819,0.41608308056846116,0.7724991011287119,0.19700717955039232
0.9689386367803127,0.7993269904240545,0.40553176523647344,0.43120794307564725
0.6716777482566729,0.5280403344441542,0.7435042543837396,0.31316725798085787
0.9859389229968879,0.8046405276101434,0.4004970655177156,0.3549082001497022
0.6702344199036364,0.5202566819038728,0.6325095788267172,0.23473325540423046
0.13567848502161678,0.2226608087416221,0.5278886140646911,0.09601271927554439
0.07186616362082171,0.287027051520093,0.6223968302612534,0.16444271402489424
0.2736728170501295,0.48495238086529,0.45889115558830096,0.17198435484830008
0.39114131587855727,0.5358658477240524,0.5435680777508305,0.24798169318883645
0.5388532881248522,0.5553474799322491,0.7886415594653834,0.31651455130811235
0.6192991061172963,0.5128658506008399,0.4806062196451598,0.221837573969187
0.2729722580187015,0.2549118888618615,0.6403064127361886,0.06443104138638182
0.08659467351283436,0.3583126722565648,0.5431858839441316,0.07780604019166089
0.13304211819730385,0.16308397560078203,0.7162977008443503,0.15309014416349917
0.2381738415267495,0.36429085684258855,0.5221426509881133,0.08307564878662384
0.511364214140148,0.5338649856917377,0.4325312918482119,0.2212302588081184
0.734864573873151,0.5130752835472583,0.775772882491281,0.3004391387159378
0.5100600922033396,0.5436385733544415,0.4676039518802167,0.19355667414223152
0.7452082850305751,0.5722049756789593,0.7292872589435889,0.24036686039296123
0.33358705531196975,0.47375190392138566,0.490329578307767,0.2330714251841935
0.7548778515486811,0.5838380922509542,0.5599633983704011,0.26142220038903463
0.3184305942276328,0.37042270303562935,0.7464659027313311,0.21926929322623193
0.8436080567810357,0.7488738048020922,0.4443792290454081,0.32501735401476517
0.1608999104902461,0.43721914826479913,0.5294756716335318,0.2983864780040911
0.13107727266716296,0.22144364242341688,0.7641781232814877,0.17546770696566794
0.8784175225474325,0.6125672269255773,0.7696187081124568,0.3707227952141634
0.5988244050913529,0.5479044108538526,0.6527726096936084,0.2895836841332655
0.2996759237906191,0.2698327141079287,0.6555552444720617,0.1380928149540426
0.36450711239605194,0.4836948409652806,0.6046183942087143,0.1557519890911214
0.7498376601379506,0.6975113507207429,0.40566085730099555,0.3077143726014664
0.22160977066759754,0.4324106224941685,0.4516164463288269,0.23727031727508838
0.9778052656833841,0.7519781352963526,0.49476507635244393,0.30851955695752153
0.30230248010185656,0.4487522070008457,0.45376278306812057,0.2635756319556955
0.4530694359501814,0.5217528993776562,0.4140645096197118,0.28601577230827946
0.8334181399424119,0.6050887934337444,0.6400740519629927,0.2406833475586594
0.2134543468872698,0.32546091717495784,0.5807165622726689,0.16148812267631074
0.6035961306633293,0.5342259534113003,0.6315674350175351,0.24689345698314144
0.19491509082106748,0.3171030584714736,0.6272619930662767,0.17824179238775664
0.6622534578275191,0.7003130779895069,0.4391480258909981,0.3872909380552518
0.8584818648964804,0.665037149788767,0.5806230501604451,0.30603593913727767
0.2596588695746985,0.2978623714428079,0.7288267206502167,0.17111325553461415
0.3700690928591859,0.39384291650039194,0.5890843617409834,0.20062223168273371
0.363534953202192,0.32308046062026574,0.6288444138527631,0.13727416745546364
0.06351559549587808,0.43644800892391666,0.38088240494863834,0.25393727990441434
0.016356188858511464,0.3578183114700445,0.4971681762899868,0.09443797789055174
0.04753034468197566,0.2843536700028404,0.6330119512068579,0.17501178470118336
0.8248998371496016,0.7047417835388778,0.29251079260052326,0.4491238338503222
0.8275301598700006,0.6445325229993193,0.6051758908198348,0.3477939252203263
0.9349453312838761,0.8647810306132406,0.5460905314519418,0.48897455532911066
0.3435586777413685,0.4811759864151216,0.7570739323981579,0.2412084069196059
0.4364190035054204,0.31800807903304756,0.818170385326062,0.3225102013927092
0.26080726505289586,0.330943665247534,0.527991396381009,0.1163746190018596
0.5681684249023117,0.6247472085104282,0.5188881388658398,0.23738006149157412
0.5618135623589074,0.4112467016287549,0.6806119815040603,0.22489704347799477
0.5779919621048962,0.7084762049531113,0.3831924470863614,0.4052546678387235
0.0321045535239078,0.20662311906698147,0.6048654762893058,0.0802544885477183
0.6437974732772614,0.7073864692509164,0.4891325196020515,0.3292631145919097
0.9351112126929377,0.7311682673794371,0.5275276395277486,0.34241903991793227
0.7872947897934229,0.683241301650328,0.4727534882984221,0.33691365799096534
0.9014108444904302,0.7571126771564205,0.5728737594377326,0.3105819874798996
0.18432825829158558,0.2792365751770799,0.5392341494294639,0.16573993667846487
0.2459017749880281,0.3619500964315921,0.6717294975868301,0.13649880388749855
0.5946384495148005,0.5565124792870411,0.7560404280876734,0.324138861831354
0.17696558644455845,0.25142281616749396,0.6127686357827467,0.104444136205013
0.16438748573312928,0.3286003860383523,0.5139423219027526,0.15204488655300483
0.20468340422352416,0.4727782256532723,0.43254555403466416,0.24414122886825673
0.24093825235802893,0.28701782422421923,0.5982813588972529,0.10854231846203102
0.8200538372172138,0.669358504528605,0.5546479466939583,0.33286337711544006
0.7424506817237521,0.6089634980942322,0.6022533071630203,0.25689346975292593
0.38784947137312115,0.41399715131441783,0.6190212794149657,0.15860338908673344
0.030907844815769348,0.3266118927115306,0.5332837390781449,0.20370729585352307
0.10905549660690446,0.15129739134535497,0.5919597967446577,0.15987894418798962
0.28795361330471353,0.37713959220996485,0.6853763194160496,0.13446416121451857
0.5554181260214122,0.6456379987782068,0.5823437208285024,0.24651703873384934
0.8206831274913559,0.6640259723850701,0.5014666665417477,0.30329965662996566
0.13923501428530732,0.2624662357330599,0.693352091428063,0.09801467671770299
0.4945471717061436,0.5003077944307048,0.5416099795226568,0.2694454218950257
0.5832509239026954,0.49801906188240463,0.656411430519191,0.19788035865202405
0.5494136414848786,0.6177304289538187,0.36126712573529735,0.36148844071210956
0.20619608159759317,0.5056523289455734,0.40132282374150263,0.27048937381542604
0.9301018424951033,0.6089806391995378,0.734402585827662,0.31961136445193916
0.13501206704815313,0.47281988482055115,0.3725228638805569,0.1990110059326365
0.1396856399363465,0.3522103928909164,0.5919501512538157,0.1821508388421509
0.2545595374227677,0.4269590973381534,0.5469800224607083,0.12453424514387357
0.708172710552436,0.5422588987812887,0.7077270063362529,0.28216342571942454
0.7511902252532445,0.5540099681088453,0.6666730164904384,0.21717486152858825
0.7501943436617616,0.5252027546431695,0.6300913398407204,0.19410258774746333
0.09005677147541888,0.2942546169143401,0.5377366189056699,0.1317191194440627
0.9962341676272469,0.7615513522015525,0.5294421507839381,0.2911259606864745
0.5630683028246368,0.4328043355572653,0.706528425700699,0.1899322828135594
0.4140996807533437,0.4129645318903469,0.6747407507708927,0.1484803237133328
0.8158540706880171,0.5382257764846073,0.629805333495187,0.2596857140766173
0.7023741433594584,0.6046119276790076,0.6666333419486017,0.31576966606888557
0.25335511660501214,0.26595809561756073,0.5958521690178586,0.17319131447930197
0.06066720298951447,0.2722377225138026,0.5809207921916805,0.12484530731847607
0.464737709382075,0.5522011296868403,0.40451012138421616,0.2716191370909811
0.6733610262255177,0.5958169305035648,0.6069566621842021,0.2937770444637462
0.8647804516129565,0.6369422540591358,0.44034323793472957,0.30858248889468526
0.5546774574704442,0.5295199073889361,0.5846534234636297,0.19667539129814102
0.22084022736598197,0.22943807443179728,0.6941992770614048,0.15778215781838495
0.8672341495159781,0.803528458827635,0.6383667994754003,0.3217948858136191
0.3359743556323982,0.3861381048729525,0.7318601406476116,0.19463505253663105
0.424646081293102,0.5401693318289509,0.42992152697595565,0.33481055548370653
0.7025814683786986,0.8276756640514915,0.2886425194541834,0.4748589478234453
0.3228279156158109,0.37357799334553055,0.7876622790065243,0.20600466388701535
0.2880954366108535,0.41777042592305697,0.3469391351883698,0.20350154949735802
0.5712051180008528,0.5350473985969993,0.5452632522136336,0.2522768846721353
0.5295397413546576,0.4377953195764681,0.5627105964186786,0.23129020149273552
0.1856622099198067,0.45421258230172495,0.4725108036762262,0.15289254391786455
0.9447067395869272,0.6224539192577041,0.6559714658200888,0.3028146521676542
0.16535432923399213,0.38791705488636463,0.4909176173101586,0.08431768030772187
0.0,0.2337406894054907,0.6972523506751088,0.19539488641183386
0.6339286035509831,0.5271917413413028,0.6663219454537652,0.20787284761076533
0.2724129180603949,0.32119882530101423,0.6088653180855964,0.16502352614622748
0.8397099600048693,0.767932340581915,0.4864501794901411,0.30052040807230307
0.8554486555957309,0.675869094048793,0.6770868101215058,0.3999771848507131
0.6131509910615125,0.46597507457463017,0.6754796369842709,0.21658698680606642
0.2764005802905904,0.26054834379818537,0.6136196965328775,0.20041830632376328
0.03977177199669849,0.23412655172648023,0.460844588916703,0.16939133724031497
0.12414784429476196,0.4515196006950563,0.524365812105616,0.1850366955105737
0.4979591333920444,0.6114018440186688,0.5784434773883137,0.2304995742758817
0.24334594998338238,0.28724368640488857,0.5918702233363584,0.11059097721613005
0.42647215772390706,0.581526520547299,0.3273468401945297,0.27513613733269315
0.18571082292652386,0.22083761696467888,0.7070104721236579,0.19868095255347815
0.8709328603622346,0.7555402383584284,0.4404015239783887,0.3789817913439872
0.859856284497287,0.5138315778415591,0.711454220878387,0.2965915282506834
0.6648269830285273,0.6136621328911871,0.5263180703168855,0.2452490721834461
0.32406901110729297,0.4161077017457073,0.6579717521343523,0.22481540457786667
0.6959030913389654,0.7036938332747508,0.5205617593568612,0.30472869396518537
0.06214197621160995,0.3012936159486742,0.6605142161029272,0.14028129093109287
0.6814520590310784,0.5921554625981276,0.6167119938430229,0.27333773927665744
0.903276705267644,0.5722089894595053,0.8048947635156248,0.30421028627509344
0.10664072266210356,0.2037902084088365,0.8573929716317474,0.2338968542702181
0.44034418382605417,0.5846401027621038,0.4349145186706004,0.28307120390023094
0.25570479558696285,0.36880518285976754,0.566084034992159,0.09677876044918461
0.37542091173786296,0.5704918009534925,0.2980115158385473,0.3713111623121732
0.895686065022817,0.7652247940210186,0.5027048819968041,0.35055415898205733
0.012601047686445136,0.236252343816613,0.7033372449167846,0.10393262107108327
0.4534386476851203,0.38896461041158426,0.6561251093335537,0.2649211702376169
0.9512490489323098,0.875858115018322,0.5682320691527237,0.4152860226070298
0.6192488837846727,0.39874771125792025,0.880816598687526,0.3468857285681749
0.2906502331298225,0.5341671035591828,0.4842245085340817,0.20259747753334487
0.9190224618263743,0.6000988949966611,0.677343178067089,0.35089115635640855
0.31434918787146393,0.5890850788955325,0.433149562485176,0.25802524643512464
0.8434127950314887,0.6689814528326821,0.4374557673842887,0.2745830987993698
0.7680598953128656,0.6609969135305003,0.6406298180647317,0.30847389908022305
0.48431553249768045,0.5991063567792603,0.5201802932584453,0.26961284675270314
0.9201519583939698,0.671775373040439,0.6201823910919106,0.2940184148740597
0.019329955830218338,0.3767340061930053,0.32234052295140436,0.2881692518132261
0.1658067491287152,0.16996784515503627,0.7026052745634607,0.17856982538603122
0.5171379531225281,0.45008688927823104,0.7374841377170938,0.29404787679533356
0.6510546478937501,0.5844915349463584,0.6853875298964056,0.29980145419990867
0.40321269719365316,0.5811364957435072,0.4239449571613293,0.2500237917224892
0.18238367239034242,0.39723774070332113,0.4412635502303801,0.20593418393627066
0.5030194937206184,0.44493361706995155,0.6413150811782213,0.20851969846977353
0.7953801254628617,0.6209931841864276,0.571207776994057,0.3436791945624249
0.3809736676356155,0.385895020841151,0.5606820521945165,0.13627062465493034
0.8685924500896073,0.7306764985404988,0.4650061062735298,0.4400676602194617
0.4156359781797272,0.599638579740881,0.36870643663384206,0.2730699555564486
0.5619632900694549,0.3984131766472425,0.6744600254105497,0.22607514969753592
0.6139728398418361,0.4925413326152937,0.619575567287234,0.22751034127531972
0.5750539219495102,0.45191256453142553,0.793716441003764,0.38397485708801643
0.44557099259142086,0.41806514365560904,0.5438819081585587,0.09550415927163185
0.5519354993992642,0.39814582015132405,0.6079356221868076,0.19861725224525545
0.2064027568780863,0.21277705727696275,0.7742031498295434,0.20112501180406459
0.5565765089580317,0.30909003922810363,0.7992014488875319,0.2066875025755304
0.4482769201515798,0.46274202907150286,0.4342621312594164,0.29166840608543193
0.016530811851047336,0.19499221882073342,0.6567225971066643,0.177143318456458
0.6269436651785517,0.7658751799195638,0.32379820055211406,0.5291437021737488
0.06989597537300095,0.27177447571721897,0.739218302480372,0.1905870791082351
0.44031963936025587,0.5404753112987666,0.44964080926266264,0.1980525815204461
0.09892459230110397,0.1440817680664513,0.8054987439324923,0.19288190607099756
0.26547377979237924,0.3918233868765232,0.8597282916777391,0.2600379307770812
0.3093016333739623,0.3347080002068791,0.645557597432472,0.17842649322924037
0.9118598240448621,0.8005481593092592,0.5077491195796829,0.3357153248016339
0.16070273315258293,0.38059818067401985,0.500059686098542,0.27793206379016044
0.07007252190212114,0.2612169563899406,0.6589973348677278,0.11984527517057261
0.633622073057172,0.6960373986790933,0.40172454236788047,0.37742206588893923
0.1407921842495048,0.2389267437374587,0.6119318417293459,0.04283540650711772
0.7293109604403771,0.7071827742101663,0.42094482976054476,0.35808673927943285
0.6028807501151696,0.4323320809768345,0.669650989714872,0.23970173561257876
0.7020105822216411,0.7299617480075855,0.4661454900933254,0.3436369667463436
0.22159440342778763,0.40412633412309895,0.4814063650234844,0.22428283054878506
0.8463906854122663,0.6727967041933267,0.6528955956457096,0.35954597151575823
0.5293341174948647,0.3777124316226562,0.6990976867424149,0.21642636136462087
0.5452584070323517,0.4823665182763376,0.5203187046262181,0.18173218224739188
0.6739781019656698,0.5963807430230794,0.6189040959818152,0.29547581947804646
0.15722570412409534,0.2677071334061485,0.6339343130732258,0.1296166841584638
0.11555631143416463,0.28639163613970264,0.6348190127364278,0.18093016241577095
0.2852530821613085,0.3281919250752142,0.7371701853265535,0.16988237078931273
0.17649111691431463,0.23244222795541958,0.6240429878869593,0.12721180220304076
0.2625837949080359,0.4313243279968456,0.5530547178270804,0.149044907911065
0.3240820809742741,0.2622439472601239,0.7800175738201207,0.1880965110618052
0.038004787223312325,0.3135613390370179,0.50171532013239,0.14296968755251718
0.9053060355467781,0.8859031790112575,0.37328833003881373,0.4657621855121577
0.6579520120772848,0.5989754735952643,0.5901655185943173,0.2703175325656684
0.8047512599492781,0.7256692322847819,0.6063148509153496,0.2961752560502679
0.6049637179459694,0.5184274444689108,0.6020046630391028,0.1625805483161591
0.24241343463993198,0.3503318117064311,0.5094483047085852,0.18121499542346522
0.4119405905790979,0.43096580308194526,0.5184801345381076,0.18385644055623093
0.6176234269493,0.6142937508215203,0.4896088735336944,0.2431158403016215
0.5213299070964679,0.4427700408369703,0.7014093541352808,0.1705298911072378
0.7087469269803184,0.5802748014161743,0.5619041496463342,0.2255830508188541
0.8868451991306908,0.7541247377895117,0.5942165099878615,0.36853917877549697
0.2479914542516779,0.4242064165780923,0.5587506276076898,0.17521381002638423
0.7839147028471906,0.6175250888657765,0.5226814762905634,0.3132429730201787
0.7453597682573008,0.6854046671742805,0.5959763447708706,0.299488233958318
0.03277555393779449,0.266154215020842,0.5345836885066901,0.09271452059679244
0.5795610927694643,0.6314460378169502,0.42589172534284736,0.2555251692571783
0.8214760416519764,0.8280600541435283,0.37737185306986387,0.4492091718840691
0.5976438749692953,0.4953710556194304,0.6437669862817132,0.26455658801618986
0.24703627895395613,0.3073790399180517,0.6240723998979221,0.11388305946088557
0.3257435124660337,0.3603540059459066,0.6570617443138259,0.210055599651231
0.4796672198007658,0.32009560203918,0.674923184659895,0.12271382881173541
0.45110527928114263,0.4323223999613662,0.6100971023761952,0.18786820449445465
0.39486599202805767,0.4756688299448706,0.5151232213355936,0.21169712246913902
0.29856119559161687,0.3774041372378155,0.6473715136888458,0.185063914648217
0.3869827071951479,0.3991745244485043,0.6031581615201894,0.2219809591864291
0.8549322193086879,0.6376797091801913,0.6806712530190391,0.29019853627996134
0.31989049770873496,0.48785419120829937,0.5425687269714925,0.2085445082419578
0.8559207146563405,0.6685520975666394,0.5069808060051267,0.3580490801487034
0.5404392250300328,0.4883397246444181,0.49851815811837497,0.1060791727408856
0.10931013887655128,0.34382969370289707,0.45944375156687756,0.1302263498055627
0.5588787871192288,0.4689913392782036,0.7693505534821959,0.2868483632962357
0.8302431946444415,0.6495710978679194,0.3884960570055479,0.3842228716884423
0.253045230691911,0.4790999355039752,0.2575979330234512,0.38201275353314823
0.16030492108256506,0.26383832545154307,0.4822381458319712,0.11397769823164978
0.8854159161215276,0.7699463610092647,0.6147308730411043,0.35528690503128685
0.7793591738822419,0.5498760755136319,0.7839362519173487,0.3257171685100734
0.6651489340572849,0.5186476730939968,0.4009242312826615,0.342049499784063
0.1883985030230776,0.38518565125436854,0.5529801483313349,0.16910758461145342
0.3820903056254392,0.4804288849828533,0.6004159217879516,0.24867008341786828
0.1417647964939127,0.29924287328464344,0.7412568578668433,0.18372443266786104
0.0990784832397544,0.0867648804272459,0.7204220130322355,0.11489207341185818
0.33569239984422666,0.36842696802596603,0.5966808545207526,0.19637266190929553
0.18931450923125637,0.39242021747090916,0.4582238806085462,0.16340713622244474
