A,T,S,L,B,E,X,D
0.5614731412156171,0.5722192882048533,0.10448924537556295,0.7901628381221152,0.6432950972033848,0.591943692994636,0.5590594293409056,1.0
0.39824104668366644,0.8071860532049635,0.999258485842482,0.5450585051379423,0.10939153607763744,0.7401272210455333,0.9218884517036717,1.0
0.6913407788691912,0.6797871333507178,0.5935778227103532,0.830216328117106,0.551746275496106,0.7387869945761929,0.8578867670464108,1.0
0.9903740710139833,0.7495401470001223,0.07363156299994536,0.04022475136036934,0.9674781697794976,0.30375063819641684,0.17117720252579838,0.0
0.6002762786835996,0.8806631969561517,0.36334325567370607,0.8152379432165652,0.6846120284971455,0.6870514989281336,0.6675101617462048,1.0
0.8862392443595943,0.6978118936660628,0.08230606481899874,0.9414756853424829,0.9679288425535516,0.5802563829518569,0.889849744706542,1.0
0.6552504318307676,0.8817959078276296,0.6164978369576891,0.5010935815687138,0.3617751828018,0.7037273148464974,0.9992980893841664,0.0
0.5133429550347257,0.8322018070244789,0.8633058633912465,0.9176305951043288,0.6689009641522727,0.7300789891929608,0.944235163551227,1.0
0.9197751856903775,0.9967637515598129,0.42260700633584336,0.8801580493232734,0.4538107925656451,0.6033366438281633,0.9280835562849885,0.0
0.7968264200890965,0.8022346792696372,0.3806962903859799,0.8138917658283831,0.1903256827188279,0.8278276159478326,0.49997856001985364,0.0
0.5171630433926095,0.6883656897473632,0.7781323359188561,0.5181361887843187,0.10133497025443507,0.6698068977835674,0.669023499947055,0.0
0.8359068241074334,0.9025231878580441,0.7275073666120604,0.7966432076702449,0.9388451292396949,0.7609920449437488,0.5628793380667306,1.0
0.7714697612102188,0.74263262451904,0.7643462481378126,0.6553348682769456,0.05030590146979628,0.8838521116157403,0.8219380274968212,0.0
0.7742169800930795,0.9579998233857915,0.8886993429381569,0.8332102751292788,0.045548092261795854,0.6113186517487325,0.6303359461412584,0.0
0.7777485547517295,0.08381899935481858,0.13058570688780546,0.949542042570965,0.3499675017926364,0.34268432520861847,0.11893841262968546,0.0
0.8906446036623408,0.6022830977454314,0.7542639221942282,0.8393640541067785,0.1274403997835333,0.8294114150735945,0.7844804483450215,1.0
0.6856692211933592,0.8785499744485257,0.26812514103031665,0.5495357348990313,0.275602517552506,0.6297124401109733,0.966943969628535,1.0
0.6096063655037015,0.9335568984433598,0.6488577133924182,0.7951191177580882,0.9775063312318546,0.8150779745510919,0.5270437338556119,1.0
0.6240341662913284,0.5666216181454966,0.18536130546267193,0.7048989224307528,0.4224565091635916,0.9101118257791491,0.9996403645312907,1.0
0.6437807400493594,0.8655091702358245,0.9339459233033103,0.9222145863361539,0.8893652110333613,0.7078081918486415,0.7146922913633389,1.0
0.9411175313862171,0.7043907254691918,0.9832089874385347,0.728751029990572,0.7494568394608562,0.5899288887865936,0.6380093801963386,0.0
0.538896779783211,0.7335117068434629,0.1301384566155059,0.6951418004884388,0.08957969184747802,0.7038752106684408,0.863271694149884,0.0
0.8903902726706787,0.8124926654008439,0.5815765460650594,0.9221777267418378,0.6561127647106998,0.6243966085285354,0.6526548340614666,0.0
0.8832737581446172,0.4999637077794017,0.5573691923093783,0.9177893577410778,0.19743794960413857,0.7435732654662776,0.9177598858064304,0.0
0.688644759785178,0.7619414133423452,0.25586992678188764,0.6535655333950902,0.8652116025555782,0.7988678566093509,0.5002033458353794,1.0
0.8587644648276707,0.977024251412615,0.2795682017380647,0.7227798552955526,0.9119657980681292,0.5536316261261055,0.09396276246030963,1.0
0.695327217202355,0.8870212507829929,0.7954043895927991,0.5416391248785858,0.7503073599377229,0.5426143853388946,0.6629777109726551,1.0
0.7562630349515006,0.7054217365743211,0.9618411285416525,0.8122055609499321,0.3514192595695528,0.8107870338361922,0.956025195485037,0.0
0.8515881539716094,0.57679217378456,0.11333140827729014,0.7774816304457729,0.20014832904235116,0.8063026726388762,0.7259268134725042,1.0
0.5476706221461749,0.6783915251470338,0.8035208062329928,0.5202810303777011,0.2443022429238845,0.9255484452074418,0.435084318708451,0.0
0.5638085435663296,0.6373489088199987,0.5573692374400807,0.5898706118175009,0.28137765981257895,0.9707570095865058,0.9289133884027081,0.0
0.8811562938745481,0.7992159716560687,0.5412318241646416,0.7538802414165108,0.4132360501298173,0.7917963643011531,0.8978888366877245,0.0
0.6180009271091788,0.990784585102825,0.027848152859918002,0.639759870215685,0.44715438810389835,0.9344710619715455,0.791491554994066,0.0
0.8370661533172458,0.5554995299623527,0.7315355311831262,0.93089346058763,0.9647042150567561,0.9844762701860291,0.9629431122834008,1.0
0.624363094218623,0.9776457176305018,0.1754014220580958,0.8248692026931169,0.9659055581962172,0.9485732927410238,0.8862456969236261,1.0
0.611085524330038,0.5809106335168208,0.2146285860396559,0.8247675029184012,0.4611842967943296,0.5680886656054258,0.6842348272046975,0.0
0.9782903781056529,0.7500326891718535,0.26504772899716417,0.09287608365389854,0.45116668221977274,0.43115939622705496,0.028104112293142268,1.0
0.9896005724540478,0.6326046115198587,0.3097988576107284,0.7353283120709297,0.004060631636637492,0.9166037326600901,0.5579332338535865,1.0
0.5684814213653436,0.9155414475120282,0.7000277499766003,0.5266381031902634,0.05763924430266603,0.5667491518711395,0.7909083279481723,1.0
0.5310169887164274,0.5575401227185086,0.1400713800212809,0.9610035961713685,0.6014550845987195,0.5873102102442072,0.790868399639642,1.0
0.5530740062919262,0.3475142677250593,0.6973356256247035,0.9988838391004715,0.28476753333242855,0.040668497311854235,0.21247262940678846,0.0
0.5198391890047201,0.8944812914424853,0.4261339786823801,0.08651723529913925,0.7645338895977483,0.4909796185070497,0.25996309973491344,0.0
0.7420786994602753,0.8513082341669013,0.5278549009422572,0.7469956609373897,0.4827585074460136,0.7960188148369487,0.883992887330223,0.0
0.9260553183267757,0.8895498883344121,0.7949794577899418,0.7717331158595153,0.7295800328751331,0.8349040310534551,0.19490882545376415,1.0
0.6604084783976275,0.5468998933140007,0.372379918740564,0.7905012484298833,0.9385827463699724,0.654903032165638,0.6818305303693888,1.0
0.6226538893939979,0.5827648677899406,0.21198005747653875,0.9060252330893878,0.7682539319331679,0.5741887930215445,0.5792324832102372,1.0
0.8802075011324323,0.7665786364035719,0.5092131764810458,0.9514745418742742,0.0908165527077637,0.9481982293611987,0.5810430393684813,1.0
0.8858409861466732,0.6725140788427796,0.472177216993344,0.7542185040794845,0.44013277762951064,0.5375526003654271,0.5855631009580052,1.0
0.9783689796897529,0.938668648527254,0.6033248638640757,0.9922250637862038,0.8336365159618145,0.8298650832600227,0.8421452236051975,1.0
0.7892531881357586,0.6611142067027244,0.8765069265300929,0.5382334966512328,0.9437211668210211,0.5620199811962898,0.5960927523655334,1.0
0.9189007883124655,0.9209000083551925,0.19295758124306184,0.6102801985431687,0.10740180122601779,0.7928137730134935,0.671347010940901,0.0
0.9010980389280872,0.6232392151401474,0.6601781854310628,0.6198714163910934,0.9117003671699425,0.8292833276777222,0.8858114912707469,1.0
0.5091823206498483,0.7455102529121354,0.7359949936610611,0.8458466203112746,0.045964584627959215,0.9732147579185232,0.6144240419927783,0.0
0.9598944407661748,0.6397217039760087,0.669958959768758,0.5401544422534226,0.6588724874097563,0.6124203775496603,0.9064525438558542,1.0
0.7674382119254978,0.5986726807637949,0.7711543940489565,0.6675586694448713,0.6952662900582632,0.9775093885791983,0.878794455729341,1.0
0.8668885751860395,0.8331008452610431,0.9315051546551812,0.9107982621670492,0.7613680445875811,0.8761492509737195,0.9562253195226436,1.0
0.8688259927415943,0.716445406285147,0.421513761541697,0.7855925617033219,0.7718281744249038,0.8003914288350507,0.6732090483559368,1.0
0.7913943669019331,0.7812810547263371,0.20677704367931696,0.6259240379566839,0.5494347902651837,0.5458184439527353,0.9399677632364075,1.0
0.5077867504221103,0.9871898237753117,0.2811446662476907,0.9489124970166276,0.47711616262300455,0.7711710681899413,0.5799979059658167,0.0
0.5629917150222798,0.13163720677988955,0.28230469033711736,0.6401706376227252,0.34800603969242694,0.3632766529498556,0.03356181862454292,0.0
0.8683039139499255,0.7543875699578981,0.8073792266785634,0.9448869121895003,0.22763989860199724,0.545983668822773,0.6928737554617395,1.0
0.5057925839354538,0.8742732600454608,0.006058713642500094,0.7469324453203197,0.4336516049138809,0.881634298187971,0.6265189258743593,0.0
0.7913364443293102,0.6882355514973474,0.3049795872757984,0.6115981362045692,0.24258726124701588,0.8540161608440899,0.9416325346432364,1.0
0.9983757936983655,0.9239229562084579,0.2891499888644979,0.9134532188017359,0.32799891165742695,0.625825174094832,0.6597559997507608,1.0
0.7420867233312719,0.958513683354212,0.3146179202356026,0.7516861657846392,0.31902763316888155,0.9121960621497187,0.5653972733056437,1.0
0.8508051028303681,0.8950857788213175,0.3958504322001491,0.5966274535774853,0.24805780765392338,0.9833058224964287,0.5258823857523272,1.0
0.6568306906887902,0.7328842434075423,0.19962951766405482,0.8633735441497739,0.7996637183026765,0.7955417988638159,0.6493407834764184,1.0
0.8744725257977487,0.9285412722974968,0.4421502335901057,0.7290461337863432,0.37949942570016515,0.6866236539560067,0.8228898472113508,0.0
0.7963987678978125,0.7467174499677864,0.38135040864327174,0.9115146681334292,0.8079187390274626,0.7975170392551858,0.9215093404061627,1.0
0.7077473716451353,0.5314874683622726,0.8714836423169862,0.9113391395033479,0.5826879560027509,0.5832902913266433,0.8068457673365603,1.0
0.6172092020519253,0.9436316536823613,0.3715042193501333,0.5779557478721609,0.15583861127951304,0.8230909091489591,0.9487524169725419,0.0
0.6261009172814432,0.8384284199042332,0.4799728429282323,0.6160551688123852,0.521772499615348,0.8484290570295204,0.6983208716098975,1.0
0.7836652806444464,0.7197172791293157,0.8685832357946269,0.5866109928674806,0.540215190932826,0.939242955592366,0.8363511446042228,1.0
0.7934520800831406,0.7106925026402909,0.16864655792898134,0.8225029981267404,0.7320794613453887,0.8797377648151752,0.5690201646448793,1.0
0.5665681347298829,0.8791255777014496,0.19935681817395146,0.6304034775263175,0.08158753629409797,0.9150881034330722,0.6107522520148859,0.0
0.5871723699912331,0.7473665724069605,0.1615795806384439,0.8997604743012061,0.15852396142997685,0.7550579457029335,0.9363127982709335,0.0
0.9852251111773819,0.7457905900090589,0.6477749128826329,0.738874600025717,0.5204460178673228,0.9685156015127909,0.8749215003190203,1.0
0.5907849773711612,0.5163865774762192,0.8015254779075515,0.6453182181179101,0.08233721738386118,0.8311021549696372,0.520312858716722,0.0
0.7092727760216063,0.7272063831478928,0.7580572763653591,0.5807428627014481,0.3854361104968647,0.5517841705992793,0.6997857401573411,1.0
0.15003311275054282,0.7147063807708792,0.49286894373441476,0.6732826305096289,0.18766885278672713,0.9027207539244588,0.5348661015679973,1.0
0.8678876141527246,0.9083047444457091,0.14690023806393293,0.03007607073872268,0.37660186656901784,0.34332709409820655,0.459642119522811,0.0
0.8711706071151015,0.675305011509118,0.018918637046619034,0.7805077239042012,0.3147067007414319,0.6910277493281541,0.9088223998603862,0.0
0.9455489960971788,0.7227067433826371,0.6840540752657,0.5996563479333614,0.7330252477331459,0.6618232012236858,0.7335822859649369,1.0
0.5112505504812096,0.3149486046631078,0.49410264974067614,0.8593634796783086,0.24224224701264643,0.19105587141196048,0.4975044125811369,0.0
0.9904735488043824,0.8755541288872252,0.9043815289806165,0.7476775337345444,0.4176304418578192,0.5517684247273034,0.4211861695656941,1.0
0.5598289412822941,0.5728120038333311,0.21169565957673328,0.9830754059329265,0.5631214702345543,0.9096395775202407,0.7519353981500885,1.0
0.6512257389416809,0.6039864626520459,0.08038231011139103,0.8326014538358151,0.5939561283673134,0.8723273805257487,0.6780233929610572,1.0
0.7675172730962772,0.9514641797769233,0.9709479840897512,0.9948557612246222,0.7431833961136877,0.8646216186943438,0.6124148567324423,1.0
0.7481955409756426,0.5300854442336426,0.45041754743418894,0.9315376141212491,0.21631937421504366,0.9457736605470848,0.6786359032577629,0.0
0.8989682512136781,0.9616085612908495,0.058439121797352146,0.3146028602410474,0.47843155151067523,0.29970052012883647,0.25849866594319215,0.0
0.6657416023917404,0.9493475080228155,0.3048837049591374,0.8339767224470385,0.2319116200718541,0.6919598145911271,0.912671864710684,1.0
0.5393494513081518,0.5102865648373501,0.5508763493915143,0.7716917318454993,0.9754540792476044,0.7451872723955267,0.8927625620742309,1.0
0.7557475621703578,0.6208362846078506,0.39083878958016605,0.7722796976534422,0.23653613038361032,0.5073527366429205,0.7584599406030024,1.0
0.6212858187314745,0.721085036668479,0.3244811228931876,0.5333995676349186,0.5646551201073131,0.9047736463140821,0.7539624969456034,1.0
0.9065936753433995,0.7295984047899182,0.38381203403102193,0.9506197460707192,0.7866748843211607,0.7537307324210687,0.5312211917586214,1.0
0.9806101044347068,0.9543197978492574,0.8594627513870826,0.5979650746972626,0.6512083386580692,0.5811244522165588,0.6312971585261539,0.0
0.9141450598915727,0.5844283615080174,0.18295664928739477,0.8035172059821473,0.28376390945897195,0.561640485752873,0.8103843307642733,0.0
0.5691155808061995,0.7974050478887554,0.645644677144633,0.8049193382811116,0.5156093215144887,0.8449556098424276,0.5565125505713453,1.0
0.8760775088245636,0.974755316653349,0.6825132225001922,0.9151809504146509,0.9246608953572694,0.9465948284269916,0.9075154238635362,1.0
0.6658976568904046,0.6481876347356894,0.8240066595128102,0.5655869102976272,0.02455834794382012,0.5138652643409799,0.5785689970710358,0.0
0.9693608999402873,0.7826492843147028,0.7098786944137162,0.6932971200410731,0.9675704338451195,0.7863841576605937,0.8220984381900956,1.0
0.9795275081834085,0.709436315023861,0.5943578975087812,0.892416208600451,0.2574233954605164,0.6353414434503508,0.8790917647518525,0.0
0.7391303626350304,0.5213498620891219,0.02592024840872348,0.5620183859437575,0.7783347186950625,0.644728913017099,0.5275629256915606,1.0
0.7320709407486091,0.8929519733911666,0.41618245903700324,0.5893461055391661,0.9364093718252045,0.8360948734444394,0.9862064030936107,1.0
0.8303253400583245,0.7879811826766533,0.9839339586134728,0.6939999227033093,0.6609020846821101,0.8064348115613267,0.4680832991608764,0.0
0.7001480136259682,0.6664912542301002,0.9386169505022671,0.5709275306003961,0.6025131619217435,0.7608601464370645,0.07635652425473761,1.0
0.7915457366234518,0.9723522083657969,0.9739179145379026,0.6004394523254178,0.6119278019761587,0.8469061258854828,0.8627967840117198,1.0
0.5870861387126903,0.808461142190343,0.1756750954272876,0.7795840542946868,0.0858032696270539,0.7310976463460553,0.5239378631549549,1.0
0.8075622056061459,0.9784895695132796,0.6465472980277601,0.508680202188438,0.5293330502407697,0.7183855774294579,0.8790798204885937,1.0
0.9801933583399174,0.6573709399590776,0.548421714472418,0.6562321519959861,0.7609275800256133,0.8875600116323819,0.9336317659313627,1.0
0.6096358272129911,0.760881556509732,0.7414927065643937,0.9721095100048622,0.8481372191946532,0.5931835700987831,0.9087729537450641,1.0
0.5884945385468202,0.5375340381415635,0.5394029979235004,0.7973370372661118,0.15088965681455835,0.7071126667723963,0.7185495906022015,0.0
0.6728103622242404,0.762416051981443,0.0038704561300265715,0.8385243143919752,0.8566384284971023,0.6072870377210036,0.860136589657439,1.0
0.6705565306542352,0.7379385051403775,0.4086823353848309,0.8359648089370706,0.7193974568671871,0.94777796367269,0.720936583553259,0.0
0.5073812602183618,0.9368346334051029,0.2702809439808564,0.21058380108054875,0.7633718790008792,0.2055349217029368,0.21045667570227536,0.0
0.5035479637695941,0.8160589235100633,0.27818212995235253,0.5720127231636737,0.36983487030566287,0.7810665626310623,0.9468650404813084,1.0
0.5307278016092748,0.9353200446106124,0.7356037363238109,0.7299535044008559,0.5778241041974355,0.5065881964255733,0.7667742476379732,0.0
0.5939774648953511,0.7483320250184636,0.5185359566875507,0.6073080284927238,0.38374863520880903,0.5682108193426461,0.8504389911398927,0.0
0.8450793080897611,0.8948206449412054,0.03629081048040793,0.7269883189745938,0.03761375633339254,0.660237769593279,0.5338499906864957,0.0
0.7986786684780073,0.7041916844478416,0.09762331271119305,0.9898884405536396,0.33792804652560066,0.6286295412803592,0.6630867927157174,1.0
0.9917253444118317,0.6025639782094432,0.1352071102910407,0.9462359821536207,0.11971483576810839,0.6432754364734166,0.8636374428072447,0.0
0.551381550967008,0.6038593328117956,0.6938758439162251,0.7649177587467687,0.8122536820260656,0.5992717878426941,0.7249463886001629,1.0
0.5119468179949817,0.8567642311633598,0.6454758648136799,0.6682212429253339,0.7744229582196936,0.6176594198610865,0.7529755930308538,0.0
0.5650158124541388,0.8658718204727173,0.6975256451753772,0.9918462178578631,0.9961576715440186,0.8220669442429577,0.9946625253955341,1.0
0.6808009478791621,0.874544933272944,0.1745683111743313,0.3686835288173504,0.29830852171670474,0.4188248242316824,0.3449215022066795,0.0
0.8321575571777448,0.7240398175995862,0.38432857301152396,0.8225055477182278,0.12294327722353447,0.7087430607302156,0.6515659776550534,0.0
0.5962618101503612,0.9914774128246556,0.648217393806338,0.888236864521371,0.6421109238828262,0.8358943326765026,0.8743587607542102,1.0
0.9703458936747121,0.8989602103681458,0.3951996854099141,0.18330819386778907,0.22674956731600032,0.31140647972070973,0.06104304383690925,0.0
0.5856478311600213,0.6698049898426355,0.5108698702101503,0.9338786594063426,0.4439421139979949,0.5173415703551691,0.7882866314590768,1.0
0.9633531366033942,0.7653878185345789,0.5429491003866166,0.6538246021442075,0.5346505675952179,0.9180624962591253,0.9377332526050637,1.0
0.8180353595880324,0.7489407856419248,0.6869942486568843,0.5757702503914618,0.692557816827423,0.6102094769703793,0.9426169312489031,1.0
0.9691990611875887,0.5760206698086886,0.10491964798211853,0.02237276422418443,0.8708506337351971,0.47031031975016774,0.10268866194163198,0.0
0.6186252969522952,0.7738271363350147,0.8268973122584883,0.5450935935383244,0.0594660922006193,0.9412651574452453,0.7440295790304043,0.0
0.6506532838300395,0.8914355156154156,0.9072783156105785,0.6104075826330158,0.9066655565197335,0.9006960312942058,0.6030134591634271,1.0
0.5104957818742877,0.8545057626418239,0.6649763856870611,0.8722045372625136,0.6222564793536383,0.7057271021668418,0.6600036743844219,1.0
0.5547865068080124,0.9890171039254583,0.8665247896348948,0.580564272250074,0.8834108625387018,0.8051015159330628,0.7038948691328897,1.0
0.7374525397881032,0.9960468854104187,0.6176287917985811,0.9492942158569464,0.3176367741099556,0.8191686755463958,0.8839125751203123,0.0
0.741806600270982,0.7825894745028387,0.7364706485910621,0.9674528474580779,0.9540997438829161,0.6364184197953338,0.5877662098978599,1.0
0.7953740316490595,0.5601214536934914,0.35375553061952403,0.38283926467247303,0.8253896041703704,0.4655767464328911,0.11199945018763563,0.0
0.7139893315381549,0.6779093503277989,0.7343625097831394,0.9877802597535547,0.3098207177955214,0.7978681948109285,0.8380132922053831,1.0
0.6737472128553313,0.9982129057269191,0.8952526863812009,0.701442548031158,0.5250097082669668,0.6816463376090235,0.9844270304959074,1.0
0.8998052503853742,0.5095491139274418,0.3990935693832846,0.608573299938429,0.8462539034952546,0.7262407363220579,0.8149909938809725,1.0
0.6581022802578737,0.7084669630657511,0.7746763663749766,0.9264005038547948,0.5899212340966368,0.7347854433512847,0.5814871985772071,1.0
0.7259584986656166,0.5050866102446467,0.6150299230518266,0.5601627153962404,0.6446229568714663,0.907974954276308,0.7954997358672299,1.0
0.9605416442377536,0.9704789376942246,0.11969722976334428,0.8883648502168212,0.2398477022323166,0.6193799992361327,0.5928202518948261,0.0
0.8299433565150518,0.9256932816727962,0.8854492492446859,0.8185957228142605,0.7725042912534894,0.894615745375369,0.5571663006860527,1.0
0.565883904018395,0.6748118148291603,0.8516524760393853,0.8274797494761814,0.6522151085417733,0.7115848346784094,0.9618927055544791,1.0
0.6840179758441237,0.959197132786069,0.6159983096158412,0.6404327498160405,0.6913390315072137,0.5623258497827528,0.593581138541961,1.0
0.726084209584435,0.8042072501728208,0.3231152487541483,0.5834836438829017,0.40080460703363296,0.755288794573518,0.22508808618375417,0.0
0.9231924460495781,0.5518731421786536,0.8004827744653545,0.9773720296458426,0.8287052209620931,0.6290272561504009,0.7768574159986291,1.0
0.7404343036973011,0.9672182958691089,0.1481978764534683,0.8793186729534204,0.4956467186240864,0.5441772755643959,0.8451299735573788,0.0
0.5802298520559241,0.8018554243943136,0.11091837703903769,0.29348115135017977,0.002149631749730513,0.14736599184691657,0.28396118925201225,0.0
0.7108566794086006,0.7952840399946957,0.7307585209354491,0.704723554021967,0.26428036672911775,0.9303253079750443,0.7838180195682604,1.0
0.7222152057593746,0.9237432290352153,0.2680323949405387,0.5558415868740257,0.11857706633856346,0.8867618348716828,0.8675247820215266,1.0
0.6187513246680946,0.5406409281293788,0.01842261823291943,0.6434904414999129,0.7079322603727207,0.9474263393554709,0.8025993780460202,1.0
0.9736659838467867,0.5994745535041219,0.5566722294835053,0.917277220029,0.12341461890343214,0.6471351365713875,0.8800294132208778,1.0
0.894493303640187,0.5917448787755412,0.7374048724151293,0.8158178931350252,0.9755589077833994,0.641112388905631,0.7893190039340073,1.0
0.5636487326282216,0.7382409992147779,0.47734897917767793,0.06377888722905473,0.037324640982017133,0.14086222835359885,0.3085517001140788,0.0
0.880357747005832,0.6560504457052396,0.823144700775749,0.6810075191587811,0.6062810858989749,0.8031833705341459,0.9106429872175807,1.0
0.9671304357997969,0.5080991658266154,0.7765533192900347,0.6046543824386099,0.7026230151503492,0.7705110450960544,0.8763956033755128,1.0
0.7990039402783408,0.5048937001840935,0.3223702098335283,0.7739315613147126,0.899944244396553,0.7443170327681466,0.7506852555639644,1.0
0.5256428769368146,0.5845470934563504,0.11949073680454736,0.5912538572418103,0.09419254099760113,0.8014624944396721,0.6355489017637057,1.0
0.589880649566297,0.8636522759433745,0.8230652775403868,0.9325502073747324,0.554556337740259,0.9676558980736415,0.6593823186975689,1.0
0.5764217177756753,0.5076789769157442,0.5155077239997602,0.8756062779440453,0.7196447148243793,0.6783960804226776,0.9983364374340639,1.0
0.577740218261784,0.5820993841184612,0.588590701037152,0.8248958268771801,0.6885330748074997,0.7401486925034511,0.16997581179619112,1.0
0.792113773054867,0.5823416185209551,0.019842301373705743,0.9814326988554226,0.21155473634938407,0.5787626508244946,0.5927476367573355,0.0
0.6817962273348023,0.985275729044335,0.013279635874561296,0.7564914935721925,0.703617125997523,0.7705716317589145,0.5071436517564586,1.0
0.7573319869492701,0.8754342595383385,0.22790931816751092,0.14377881683036317,0.2548545461992271,0.20345140094941133,0.2704430124719208,0.0
0.5898909120205983,0.5811923980133681,0.17255378075101147,0.558037840516678,0.2902413003060061,0.8754809967898075,0.710148337889981,0.0
0.6629758179144225,0.8176812057034559,0.20408834459395436,0.17197339366805928,0.9542587822278144,0.24129979520507686,0.38487835309258056,0.0
0.5765971571896011,0.6901598042628727,0.0127849674217151,0.7025784132715309,0.2295033445468581,0.7104683309277919,0.8375835648786452,0.0
0.83904653985237,0.641288239831133,0.7270868441454538,0.754798308651299,0.5266532783490011,0.9581307804017258,0.8376405317489589,0.0
0.9509336624720679,0.5601765788524561,0.6365288673359646,0.5360866045846305,0.5080942621172179,0.6074722245609006,0.6526887635080578,1.0
0.9045740379243876,0.9593653484737484,0.9023317057716277,0.6185062426616982,0.5598276459373603,0.7698805093895316,0.5534013574932783,1.0
0.8535119956353658,0.8017246967243928,0.2563372485512897,0.5660804064954288,0.4490446400197828,0.6066545915889026,0.728906017148353,0.0
0.9375675389415167,0.9656149126331706,0.6155603227351109,0.923270724776853,0.8199228862749367,0.6729776652558391,0.9282137461263094,1.0
0.8181874429483645,0.8962970810288126,0.7159499091499029,0.5427903577754111,0.3170404110263822,0.6929166676027501,0.8666148626541026,1.0
0.5695366302269893,0.601149451653432,0.663057230072935,0.6243915114152101,0.28115489921358755,0.9655556649066694,0.8763792149545473,0.0
0.9450817705701302,0.5253459646253901,0.741167117139463,0.7367054927999822,0.28041167592602795,0.8006711599483168,0.6369880753501114,0.0
0.8642034452708913,0.718377746423841,0.8041206663629566,0.685889026892584,0.861334800164383,0.8934858579662687,0.9305997052672375,1.0
0.9736794517508898,0.9997335077166667,0.39933513365988677,0.7798388863308042,0.6006407921946731,0.7997644478174929,0.0067451291571188786,1.0
0.7821581845965916,0.8039637451213437,0.9627429010166033,0.6163095493479694,0.31253672875628585,0.7701796035754623,0.5609061500608039,0.0
0.621058382730401,0.8123822105481188,0.40501359822810706,0.42296061351118613,0.9431167399884113,0.36782420880434646,0.4558665959278645,0.0
0.708876716357025,0.892960413748562,0.7624500394592005,0.8671970539377046,0.6603867500677091,0.5031288433999463,0.6821515505424391,1.0
0.5241315100106069,0.8607237205555165,0.055262717448488256,0.4372203778090405,0.6205423856236881,0.2836442960856036,0.4027904721644748,0.0
0.8521202286821374,0.8241130577317466,0.6154672125137863,0.5507414473880602,0.8628006739993764,0.8622194682892385,0.7750668669888789,1.0
0.5559627219717878,0.9455558935851848,0.9010599734836866,0.9829845986546497,0.9783645919501874,0.6345227939211342,0.6437551093736644,1.0
0.6314049095011457,0.7405740717959836,0.4853377651495882,0.9442909274792779,0.46296865116763036,0.7151582242666265,0.6878699951710167,1.0
0.9340282770519076,0.5447904270655037,0.360299068023362,0.9199739459569025,0.13362547620555607,0.647748398867152,0.5030135656500144,0.0
0.7198156362439244,0.7119050530401547,0.18858518712071712,0.6249887984910414,0.35248661021050737,0.8772465305172452,0.5606888382928432,1.0
0.8415378529306123,0.5360599733214456,0.6035813911409353,0.9573592329156648,0.8106595543327891,0.8987120981428814,0.9929509267460489,1.0
0.7602418459885855,0.9594692515926057,0.204293756888926,0.7017214869243359,0.8645465578006615,0.926264957117812,0.5737740058824079,1.0
0.9345654748644329,0.7430924199154954,0.171568786903646,0.5618701927789989,0.24391125359920404,0.9919156839163815,0.9921446742399516,1.0
0.5567736437109114,0.945612663583122,0.32999493227411747,0.9989329273365943,0.0692129225703758,0.6302572243048267,0.9319829598520383,0.0
0.7762235084293658,0.980837458741076,0.5314685545155402,0.7194079549731823,0.8414874184463615,0.6095272767095792,0.7707643863128274,1.0
0.5781405846099201,0.7108147916522894,0.4612754955325385,0.6349046434245114,0.6749166916761639,0.6600371586666011,0.30497810521938173,1.0
0.5359926963910686,0.6170654855655656,0.3963130922465415,0.48011896132730847,0.9588347104063933,0.15205166464355124,0.13350150017909188,0.0
0.5424201321042145,0.9262802907394855,0.6611788754307427,0.8955148654085099,0.7999311809045603,0.9592110493768599,0.6306936291155822,0.0
0.5603794235151683,0.7991989155698896,0.42364168828189974,0.8932534629732424,0.15558756758794667,0.6294216908390512,0.3457770872490478,1.0
0.25900148519304056,0.6956125445802377,0.7448102395179292,0.6209441634862655,0.6237174470202015,0.9652133722829577,0.5793307953070853,1.0
0.6555878340657397,0.629598641809623,0.3971163341132141,0.7636037855951681,0.16730952696606616,0.9566444879280548,0.8125003655212082,0.0
0.707356266956823,0.522782482622724,0.062180476852884595,0.9586927683656283,0.25883370533698735,0.8127402140323049,0.5439877133186166,0.0
0.956437817446524,0.9839916408260282,0.3884529295406083,0.7629011941867168,0.18080429827985176,0.8721662142533148,0.9068256481318546,1.0
0.7778335832913287,0.986703765682971,0.8442411432283334,0.9832928816918887,0.7643405760185848,0.7957589964771555,0.6927204478096394,1.0
0.6169374092989698,0.6766519748103097,0.7681606063965432,0.5219238523523538,0.9474222334617678,0.8471901429558565,0.7044121468628437,1.0
0.803453660694498,0.9303760458485478,0.9084235160059784,0.5590905119995607,0.30306289025517313,0.5700131007226488,0.8332871289406655,0.0
0.7528588180944961,0.6468448631829811,0.018219378203149995,0.6014816282568278,0.5250360806865486,0.6508461192184666,0.5337120261629464,1.0
0.6299312678031852,0.6604810388971594,0.8611812251836504,0.5570134526292763,0.0034024696222498116,0.7040762751761986,0.6044870657109652,1.0
0.8235025727476637,0.6265858198482198,0.692401926013429,0.5060349250346952,0.3176411288977548,0.7576844644561802,0.9379056319426577,0.0
0.8936135583130633,0.6643518124563718,0.4737158518325718,0.5196278977439744,0.49779384806780913,0.8111131120671258,0.86641122995271,0.0
